Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Integration Time: 1000 us
Line Rate: 889 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
第96组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 36631.977
第97组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.291, 55037.876
第98组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.291, 64810.327
第99组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.291, 65874.853
第100组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.291, 65663.090
第101组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.291, 65704.428
第102组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.291, 66264.785
第103组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73199.355
第104组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 3845.392
02, 1543.298, 70691.775
第105组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.432, 3979.151
02, 1543.299, 68924.664
第106组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.434, 4054.407
02, 1543.299, 68838.539
第107组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.429, 4007.506
02, 1543.299, 68846.897
第108组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4000.381
02, 1543.299, 68844.806
第109组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.435, 4008.036
02, 1543.299, 68842.717
第110组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.426, 4006.630
02, 1543.299, 68824.977
第111组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.434, 4039.589
02, 1543.299, 68612.204
第112组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4124.928
02, 1543.301, 67874.696
第113组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4330.050
02, 1543.192, 79513.104
03, 1543.315, 66157.439
第114组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4554.317
02, 1543.192, 78723.142
03, 1543.345, 65877.886
第115组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4652.041
02, 1543.192, 78432.337
03, 1543.345, 65877.886
第116组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4661.029
02, 1543.192, 78419.222
03, 1543.345, 65877.886
第117组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4667.882
02, 1543.192, 78397.953
03, 1543.345, 65877.886
第118组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4673.552
02, 1543.192, 78401.767
03, 1543.345, 65877.886
第119组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4678.636
02, 1543.192, 78397.953
03, 1543.345, 65877.886
第120组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4669.146
02, 1543.192, 78308.541
03, 1543.345, 65877.886
第121组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5006.273
02, 1543.192, 77407.754
03, 1543.345, 65877.886
第122组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5467.152
02, 1543.192, 76154.357
03, 1543.345, 65877.886
第123组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 5787.641
02, 1543.192, 75487.465
03, 1543.345, 65877.886
第124组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5799.982
02, 1543.192, 75423.453
03, 1543.345, 65877.886
第125组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5802.401
02, 1543.192, 75434.985
03, 1543.345, 65877.886
第126组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 5820.605
02, 1543.192, 75424.989
03, 1543.345, 65877.886
第127组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5824.022
02, 1543.192, 75433.062
03, 1543.345, 65877.886
第128组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.434, 5861.540
02, 1543.192, 75332.144
03, 1543.345, 65877.886
第129组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 6305.040
02, 1543.192, 74433.492
03, 1543.345, 65877.886
第130组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 6897.126
02, 1543.191, 73374.192
03, 1543.345, 65877.886
第131组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7138.268
02, 1543.191, 72938.382
03, 1543.345, 65877.886
第132组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7187.090
02, 1543.191, 72900.757
03, 1543.345, 65877.886
第133组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 7181.061
02, 1543.191, 72899.628
03, 1543.345, 65877.886
第134组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7194.854
02, 1543.191, 72897.370
03, 1543.345, 65877.886
第135组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7198.576
02, 1543.191, 72891.166
03, 1543.345, 65877.886
第136组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7277.542
02, 1543.191, 72761.975
03, 1543.345, 65877.886
第137组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7722.293
02, 1543.191, 72096.277
03, 1543.345, 65877.886
第138组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.432, 8397.545
02, 1543.190, 71209.511
03, 1543.345, 65877.886
04, 1545.684, 3911.801
第139组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.934, 4092.393
02, 1542.432, 8582.116
03, 1543.190, 70986.354
04, 1543.345, 65877.886
05, 1545.682, 3933.068
第140组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.432, 8577.583
02, 1543.190, 70970.658
03, 1543.345, 65877.886
04, 1545.688, 3930.762
第141组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4051.587
02, 1542.432, 8587.479
03, 1543.190, 70976.844
04, 1543.345, 65877.886
05, 1545.681, 3916.148
第142组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 4085.760
02, 1542.432, 8586.316
03, 1543.190, 70971.542
04, 1543.345, 65877.886
05, 1545.689, 3944.937
第143组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 4080.724
02, 1542.432, 8603.023
03, 1543.190, 70981.487
04, 1543.345, 65877.886
05, 1545.684, 3918.910
第144组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4084.907
02, 1542.432, 8742.445
03, 1543.190, 70797.281
04, 1543.345, 65877.886
05, 1545.689, 3949.430
第145组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4087.664
02, 1542.432, 9018.866
03, 1543.190, 70428.075
04, 1543.345, 65877.886
05, 1545.683, 3992.772
第146组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4101.673
02, 1542.432, 9086.099
03, 1543.189, 70382.955
04, 1543.345, 65877.886
05, 1545.685, 4023.485
第147组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4103.711
02, 1542.432, 9072.201
03, 1543.189, 70379.480
04, 1543.345, 65877.886
05, 1545.690, 4012.798
第148组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4100.246
02, 1542.432, 9075.916
03, 1543.189, 70382.342
04, 1543.345, 65877.886
05, 1545.685, 4009.699
第149组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.932, 4114.340
02, 1542.432, 9132.169
03, 1543.189, 70368.247
04, 1543.345, 65877.886
05, 1545.683, 3981.155
第150组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 4129.197
02, 1542.432, 9132.001
03, 1543.189, 70371.309
04, 1543.345, 65877.886
05, 1545.685, 3969.364
第151组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4109.509
02, 1542.432, 9081.495
03, 1543.189, 70382.955
04, 1543.345, 65877.886
05, 1545.693, 4000.897
第152组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 4082.591
02, 1542.432, 8969.464
03, 1543.190, 70536.428
04, 1543.345, 65877.886
05, 1545.692, 3988.126
第153组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4031.955
02, 1542.432, 8583.828
03, 1543.190, 70994.103
04, 1543.345, 65877.886
05, 1545.690, 3951.172
第154组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4028.076
02, 1542.432, 8447.024
03, 1543.190, 71139.221
04, 1543.345, 65877.886
05, 1545.685, 3943.027
第155组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4034.122
02, 1542.432, 8443.989
03, 1543.190, 71127.943
04, 1543.345, 65877.886
05, 1545.684, 3951.954
第156组数据：
Peak Count: 4
Peak#, Peak Pixel, Peak Power
01, 1542.432, 8486.605
02, 1543.190, 71126.366
03, 1543.345, 65877.886
04, 1545.683, 3916.542
第157组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.929, 4019.864
02, 1542.432, 8466.003
03, 1543.190, 71133.129
04, 1543.345, 65877.886
05, 1545.692, 3970.653
第158组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.930, 4029.742
02, 1542.432, 8487.283
03, 1543.190, 71149.837
04, 1543.345, 65877.886
05, 1545.685, 3920.013
第159组数据：
Peak Count: 5
Peak#, Peak Pixel, Peak Power
01, 1540.931, 4044.586
02, 1542.432, 8267.137
03, 1543.190, 71405.810
04, 1543.345, 65877.886
05, 1545.688, 3908.972
第160组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7541.530
02, 1543.191, 72383.313
03, 1543.345, 65877.886
第161组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7177.426
02, 1543.191, 72952.005
03, 1543.345, 65877.886
第162组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7140.675
02, 1543.191, 73023.333
03, 1543.345, 65877.886
第163组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7137.438
02, 1543.191, 73016.744
03, 1543.345, 65877.886
第164组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7153.139
02, 1543.191, 73016.172
03, 1543.345, 65877.886
第165组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 7153.815
02, 1543.191, 73008.158
03, 1543.345, 65877.886
第166组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 7033.922
02, 1543.191, 73146.062
03, 1543.345, 65877.886
第167组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 6514.679
02, 1543.191, 74093.627
03, 1543.345, 65877.886
第168组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5837.540
02, 1543.192, 75424.605
03, 1543.345, 65877.886
第169组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 5696.151
02, 1543.192, 75760.123
03, 1543.345, 65877.886
第170组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5681.520
02, 1543.192, 75760.923
03, 1543.345, 65877.886
第171组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 5706.577
02, 1543.192, 75757.724
03, 1543.345, 65877.886
第172组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5687.175
02, 1543.192, 75771.729
03, 1543.345, 65877.886
第173组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 5661.165
02, 1543.192, 75810.665
03, 1543.345, 65877.886
第174组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 5333.690
02, 1543.192, 76631.550
03, 1543.345, 65877.886
第175组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4893.860
02, 1543.192, 77828.784
03, 1543.345, 65877.886
第176组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4787.535
02, 1543.192, 78056.170
03, 1543.345, 65877.886
第177组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4794.907
02, 1543.192, 78056.694
03, 1543.345, 65877.886
第178组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.431, 4793.718
02, 1543.192, 78055.646
03, 1543.345, 65877.886
第179组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.432, 4815.170
02, 1543.192, 78039.430
03, 1543.345, 65877.886
第180组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4805.579
02, 1543.192, 78067.173
03, 1543.345, 65877.886
第181组数据：
Peak Count: 3
Peak#, Peak Pixel, Peak Power
01, 1542.433, 4547.886
02, 1543.192, 78778.729
03, 1543.345, 65877.886
第182组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.429, 4204.950
02, 1543.303, 67237.026
第183组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 4113.543
02, 1543.300, 68290.894
第184组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.429, 4091.617
02, 1543.300, 68390.782
第185组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4073.323
02, 1543.300, 68409.944
第186组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.430, 4067.901
02, 1543.300, 68413.882
第187组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.428, 4077.735
02, 1543.300, 68424.885
第188组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.429, 4009.922
02, 1543.299, 69037.515
第189组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.432, 3837.672
02, 1543.297, 71106.891
第190组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 72694.522
第191组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73142.146
第192组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73138.812
第193组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73136.993
第194组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73126.697
第195组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.297, 73161.576
第196组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 67990.910
第197组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 53875.244
第198组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 44397.541
第199组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 40761.517
第200组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 40779.051
第201组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 40741.596
第202组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 40743.386
第203组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 39666.204
第204组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 29903.578
第205组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 19674.961
第206组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 16831.432
第207组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 16753.133
第208组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 16741.937
第209组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 16749.117
第210组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 16749.816
第211组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 14144.085
第212组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 9617.983
第213组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 7701.679
第214组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 7452.964
第215组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 7415.519
第216组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 7433.442
第217组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 7440.487
第218组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.289, 6954.760
第219组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 5394.682
第220组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 4632.559
第221组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.292, 4569.624
第222组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.294, 4577.330
第223组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 4580.394
第224组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.288, 4574.547
第225组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.290, 4550.007
第226组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.287, 4211.333
第227组数据：
Peak Count: 1
Peak#, Peak Pixel, Peak Power
01, 1543.292, 3868.566
第228组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第229组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第230组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第231组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第232组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第233组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第234组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第235组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第236组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第237组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第238组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第239组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第240组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第241组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第242组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第243组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第244组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第245组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第246组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第247组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第248组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第249组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第250组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第251组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第252组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第253组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第254组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第255组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第256组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第257组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第258组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第259组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第260组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第261组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第262组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第263组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第264组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第265组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第266组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第267组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第268组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第269组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第270组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第271组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第272组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第273组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第274组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第275组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第276组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第277组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第278组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第279组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第280组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第281组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第282组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第283组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第284组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第285组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第286组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第287组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第288组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第289组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第290组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第291组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第292组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第293组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第294组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第295组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第296组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第297组数据：
Peak Count: 0
Peak#, Peak Pixel, Peak Power
第298组数据：
